N,topology,alpha,lambda,gamma_corr,bond_cutoff,hotspot_multiplier,spin2_measured_power,spin2_measured_slope,spin2_residual_power,spin2_r2,spin2_fit_quality,postulate_residual,lambda_out,lambda_in,omega_out,omega_in,pred_out,pred_in,num_k_modes,num_k_angles
5,star,0.8,0.3,-0.2,3,1.5,0.03107509201092401,-0.03107509201092401,1.968924907989076,0.9874496098816179,True,0.09206591978922263,0.20800319980796117,0.05487915224274595,1.0043934913285668,1.0297859467753498,0.8573369387424129,0.9579431151548224,16,24
5,star,0.8,0.4,-0.2,3,1.5,0.019750982155936132,-0.019750982155936132,1.980249017844064,0.9876511470605961,True,0.10759234473697799,0.3334825591732955,0.090870829777118,0.9546327275679578,1.024648927802281,0.7893992849865047,0.9322299898251775,16,24
5,star,0.8,0.5,-0.2,3,1.5,0.009348459145762971,-0.009348459145762971,1.9906515408542371,0.9878348411630807,True,0.734307641073082,0.46628555345299394,0.13144062148183897,0.5163265703816559,1.0206205941475273,0.7283170317929472,0.9048525000366315,16,24
5,star,0.8,0.6,-0.2,3,1.5,-0.00043505603066154445,0.00043505603066154445,2.0004350560306614,0.9880063453610749,True,0.684480428526276,0.5962478289749813,0.17369659473303115,0.5163265703816559,1.0229870340924498,0.6770488665619652,0.8779960594303435,16,24
5,star,0.8,0.7,-0.2,3,1.5,-0.008999276647193502,0.008999276647193502,2.0089992766471934,0.9881554739458359,True,0.6505445501338927,0.7163364612127007,0.2150586896198739,0.5163265703816559,1.0288839414920918,0.6356999550469029,0.8532081402993669,16,24
5,star,0.8,0.8,-0.2,3,1.5,-0.015494160513150378,0.015494160513150378,2.0154941605131502,0.988267946012792,True,0.6304994864899216,0.822108472382038,0.2533806010448316,0.5163265703816559,1.0371962025525838,0.6032502722036722,0.8314594448879178,16,24
5,star,0.8,0.9,-0.2,3,1.5,-0.01920283144325529,0.01920283144325529,2.019202831443255,0.9883319280900223,True,0.61279594399235,0.9110715215175789,0.2870117014909636,0.5163265703816559,1.0423690949673807,0.5784167657358267,0.813266417417284,16,24
5,star,0.8,1.0,-0.2,3,1.5,-0.01988307888818267,0.01988307888818267,2.0198830788881827,0.9883436447174178,True,0.7238827717155869,0.9822988902540599,0.31487369152499184,1.4702532555207024,1.0330314393499471,0.5599608571492576,0.798786513422599,16,24
5,star,0.8,0.2,0.0,3,1.5,-0.0038726812209637722,0.0038726812209637722,2.003872681220964,0.9880663169579387,True,0.04139450138955092,0.07723259707175623,0.019699208170347447,1.0302825698811744,1.0343193320250441,0.9418092976000191,0.9844851378629005,16,24
5,star,0.8,0.3,0.0,3,1.5,-0.00851832901751431,0.00851832901751431,2.008518329017514,0.9881471239881966,True,0.08187623288663315,0.16422979623134742,0.04284310990691712,1.020367159786356,1.0326269128881678,0.8838733304382439,0.9668613232505824,16,24
5,star,0.8,0.4,0.0,3,1.5,-0.01464284866019537,0.01464284866019537,2.0146428486601953,0.988253234432217,True,0.11756391245936659,0.27125197704011206,0.07274198550465083,0.9970260081411382,1.0294400220943944,0.8216916190519044,0.945006670762856,16,24
5,star,0.8,0.5,0.0,3,1.5,-0.021838188666595752,0.021838188666595752,2.021838188666596,0.9883772868410089,True,0.10636513483292198,0.38857915815619565,0.1073877491310573,0.9305337470282117,1.024323317506741,0.7628560352290562,0.9208864606301314,16,24
5,star,0.8,0.6,0.0,3,1.5,-0.029552602920354294,0.029552602920354294,2.0295526029203543,0.9885095558619268,True,0.7156710208088537,0.5079990258377818,0.1447239671675602,0.5163265703816559,1.0203308976962104,0.7110356613561304,0.8962346883150871,16,24
5,star,0.8,0.8,0.0,3,1.5,-0.04368478140328198,0.04368478140328198,2.043684781403282,0.9887498961082024,True,0.6445491858336188,0.7301656921025274,0.21996756246341945,0.5163265703816559,1.028331695049877,0.6312603056326856,0.8503589003727465,16,24
5,star,0.8,0.7,0.0,3,1.5,-0.037096934135040116,0.037096934135040116,2.03709693413504,0.9886381756646657,True,0.671329543299739,0.6233068402393113,0.18282001635832595,0.5163265703816559,1.021684314656113,0.667269223145694,0.8724054561835451,16,24
5,star,0.8,0.9,0.0,3,1.5,-0.04852440158586753,0.04852440158586753,2.0485244015858677,0.9888316171032758,True,0.6385162345658681,0.8257165937394877,0.2547195589832514,0.5163265703816559,1.0419402902953188,0.6022016703870321,0.83071957996255,16,24
5,star,0.8,1.0,0.0,3,1.5,-0.05097094092079086,0.05097094092079086,2.050970940920791,0.98887281549581,True,0.6389373624917891,0.9082016823172689,0.28590662399489875,0.5163265703816559,1.0554241777806534,0.5791859075273589,0.8138515587287106,16,24
